的 O
村 O
民 O
， O
不 O
分 O
民 O
族 O
、 O
种 O
族 O
、 O
性 O
别 O
、 O
职 O
业 O
、 O
家 O
庭 O
出 O
身 O
、 O
宗 O
教 O
信 O
仰 O
、 O
教 O
育 O
程 O
度 O
、 O
财 O
产 O
状 O
况 O
、 O
居 O
住 O
期 O
限 O
， O
都 O
有 O
选 O
举 O
权 O
和 O
被 O
选 O
举 O
权 O
； O
但 O
是 O
， O
依 O
照 O
法 O
律 O
被 O
剥 O
夺 O
政 O
治 O
权 O
利 O
者 O
除 O
外 O
。 O

5 O
知 O
识 O
标 O
题 O
： O
《 B-法条
黑 I-法条
龙 I-法条
江 I-法条
省 I-法条
村 I-法条
民 I-法条
委 I-法条
员 I-法条
会 I-法条
选 I-法条
举 I-法条
办 I-法条
法 I-法条
》 I-法条

 O
知 O
识 O
类 O
别 O
： O
农 B-业务类别
林 I-业务类别
水 I-业务类别
土 I-业务类别
- I-业务类别
农 I-业务类别
业 I-业务类别
- I-业务类别
村 I-业务类别
民 I-业务类别
选 I-业务类别
举 I-业务类别
  O
  O

 O
生 O
效 O
时 O
间 O
： O

 O
填 O
写 O
人 O
员 O
： O
国 B-人名
昕 I-人名

 O
适 O
用 O
地 O
区 O
范 O
围 O
： O
全 B-地区
省 I-地区

 O
答 O
复 O
内 O
容 O
： O
　 O

 O
第 O
十 O
五 O
条 O
  B-组织名
村 I-组织名
民 I-组织名
委 I-组织名
员 I-组织名
会 I-组织名
选 O
举 O
前 O
， O
村 B-组织名
民 I-组织名
选 I-组织名
举 I-组织名
委 I-组织名
员 I-组织名
会 I-组织名
应 O
当 O
对 O
下 O
列 O
人 O
员 O
进 O
行 O
登 O
记 O
， O
列 O
入 O
参 O
加 O
选 O
举 O
的 O
村 O
民 O
名 O
单 O
： O

 O
　 O
　 O
（ O
一 O
） O
户 O
籍 O
在 O
本 O
村 O
并 O
且 O
在 O
本 O
村 O
居 O
住 O
的 O
村 O
民 O
； O

 O
　 O
　 O
（ O
二 O
） O
户 O
籍 O
在 O
本 O
村 O
， O
不 O
在 O
本 O
村 O
居 O
住 O
， O
本 O
人 O
表 O
示 O
参 O
加 O
选 O
举 O
的 O
村 O
民 O
； O

 O
　 O
　 O
（ O
三 O
） O
户 O
籍 O
不 O
在 O
本 O
村 O
， O
在 O
本 O
村 O
居 O
住 O
一 B-时间日期
年 I-时间日期
以 O
上 O
， O
本 O
人 O
申 O
请 O
参 O
加 O
选 O
举 O
， O
并 O
且 O
经 O
村 O
民 O
会 O
议 O
或 O
者 O
村 O
民 O
代 O
表 O
会 O
议 O
同 O
意 O
参 O
加 O
选 O
举 O
的 O
公 O
民 O
。 O

 O
已 O
在 O
户 B-地区
籍 I-地区
所 I-地区
在 I-地区
地 I-地区
或 O
者 O
居 B-地区
住 I-地区
地 I-地区
登 O
记 O
参 O
加 O
选 O
举 O
的 O
村 O
民 O
， O
不 O
得 O
再 O
登 O
记 O
参 O
加 O
其 O
他 O
地 O
方 O
村 B-组织名
民 I-组织名
委 I-组织名
员 I-组织名
会 I-组织名
的 O
选 O
举 O
。 O

6 O
知 O
识 O
标 O
题 O
： O
《 B-法条
黑 I-法条
龙 I-法条
江 I-法条
省 I-法条
村 I-法条
民 I-法条
委 I-法条
员 I-法条
会 I-法条
选 I-法条
举 I-法条
办 I-法条
法 I-法条
》 I-法条

 O
知 O
识 O
类 O
别 O
： O
农 B-业务类别
林 I-业务类别
水 I-业务类别
土 I-业务类别
- I-业务类别
农 I-业务类别
业 I-业务类别
- I-业务类别
村 I-业务类别
民 I-业务类别
选 I-业务类别
举 I-业务类别
  O
  O

 O
生 O
效 O
时 O
间 O
： O

 O
填 O
写 O
人 O
员 O
： O
国 B-人名
昕 I-人名

 O
适 O
用 O
地 O
区 O
范 O
围 O
： O
全 B-地区
省 I-地区

 O
答 O
复 O
内 O
容 O
： O
　 O

 O
第 O
十 O
六 O
条 O
　 O
村 O
民 O
有 O
下 O
列 O
情 O
形 O
之 O
一 O
的 O
， O
由 O
村 B-组织名
民 I-组织名
选 I-组织名
举 I-组织名
委 I-组织名
员 I-组织名
会 I-组织名
确 O
认 O
， O
不 O
列 O
入 O
参 O
加 O
选 O
举 O
的 O
村 O
民 O
名 O
单 O
， O
不 O
计 O
入 O
选 O
民 O
基 O
数 O
： O

 O
　 O
　 O
（ O
一 O
） O
因 O
精 O
神 O
疾 O
病 O
或 O
者 O
智 O
力 O
残 O
疾 O
等 O
原 O
因 O
无 O
法 O
行 O
使 O
选 O
举 O
权 O
利 O
的 O
； O

 O
　 O
　 O
（ O
二 O
） O
被 O
依 O
法 O
剥 O
夺 O
政 O
治 O
权 O
利 O
的 O
； O

 O
　 O
　 O
（ O
三 O
） O
本 O
人 O
书 O
面 O
明 O
确 O
表 O
示 O
不 O
参 O
加 O
选 O
举 O
的 O
； O

 O
（ O
四 O
） O
登 O
记 O
期 O
间 O
， O
经 O
村 B-组织名
民 I-组织名
选 I-组织名
举 I-组织名
委 I-组织名
员 I-组织名
会 I-组织名
告 O
知 O
、 O
公 O
告 O
后 O
， O
在 O
规 O
定 O
期 O
限 O
内 O
未 O
表 O
示 O
参 O
加 O
选 O
举 O
的 O
。 O

7 O
知 O
识 O
标 O
题 O
： O
《 B-法条
黑 I-法条
龙 I-法条
江 I-法条
省 I-法条
村 I-法条
民 I-法条
委 I-法条
员 I-法条
会 I-法条
选 I-法条
举 I-法条
办 I-法条
法 I-法条
》 I-法条

 O
知 O
识 O
类 O
别 O
： O
农 B-业务类别
林 I-业务类别
水 I-业务类别
土 I-业务类别
- I-业务类别
农 I-业务类别
业 I-业务类别
- I-业务类别
村 I-业务类别
民 I-业务类别
选 I-业务类别
举 I-业务类别
  O
  O

 O
生 O
效 O
时 O
间 O
： O

 O
填 O
写 O
人 O
员 O
： O
国 B-人名
昕 I-人名

 O
适 O
用 O
地 O
区 O
范 O
围 O
： O
全 B-地区
省 I-地区

 O
答 O
复 O
内 O
容 O
： O
　 O

 O
参 O
加 O
选 O
举 O
的 O
村 O
民 O
的 O
年 O
龄 O
计 O
算 O
的 O
时 O
间 O
以 O
选 O
举 O
日 O
为 O
准 O
。 O
参 O
加 O
选 O
举 O
的 O
村 O
民 O
的 O
出 O
生 O
日 O
期 O
以 O
身 O
份 O
证 O
为 O
准 O
， O
年 O
满 O
十 O
八 O
周 O
岁 O
尚 O
未 O
办 O
理 O
身 B-要件
份 I-要件
证 I-要件
的 O
， O
以 O
户 B-要件
口 I-要件
簿 I-要件
记 O
载 O
的 O
日 O
期 O
为 O
准 O
。 O
对 O
出 O
生 O
日 O
期 O
有 O
异 O
议 O
的 O
， O
由 O
公 B-组织名
安 I-组织名
机 I-组织名
关 I-组织名
予 O
以 O
核 O
实 O
。 O

8 O
知 O
识 O
标 O
题 O
： O
《 B-法条
黑 I-法条
龙 I-法条
江 I-法条
省 I-法条
村 I-法条
民 I-法条
委 I-法条
员 I-法条
会 I-法条
选 I-法条
举 I-法条
办 I-法条
法 I-法条
》 I-法条

 O
知 O
识 O
类 O
别 O
： O
农 B-业务类别
林 I-业务类别
水 I-业务类别
土 I-业务类别
- I-业务类别
农 I-业务类别
业 I-业务类别
- I-业务类别
村 I-业务类别
民 I-业务类别
选 I-业务类别
举 I-业务类别
  O
  O

 O
生 O
效 O
时 O
间 O
： O

 O
填 O
写 O
人 O
员 O
： O
国 B-人名
昕 I-人名

 O
适 O
用 O
地 O
区 O
范 O
围 O
： O
全 B-地区
省 I-地区

 O
答 O
复 O
内 O
容 O
： O
　 O

 O
第 O
三 O
十 O
三 O
条 O
  O
选 O
举 O
村 B-组织名
民 I-组织名
委 I-组织名
员 I-组织名
会 I-组织名
成 O
员 O
， O
有 O
登 O
记 O
参 O
加 O
选 O
举 O
的 O
村 O
民 O
过 O
半 O
数 O
投 O
票 O
， O
选 O
举 O
有 O
效 O
； O
候 O
选 O
人 O
或 O
者 O
另 O
选 O
人 O
获 O
得 O
参 O
加 O
投 O
票 O
的 O
村 O
民 O
过 O
半 O
数 O
的 O
选 O
票 O
， O
始 O
得 O
当 O
选 O
。 O
获 O
得 O
过 O
半 O
数 O
选 O
票 O
的 O
候 O
选 O
人 O
或 O
者 O
另 O
选 O
人 O
多 O
于 O
应 O
选 O
名 O
额 O
时 O
， O
以 O
得 O
票 O
多 O
者 O
当 O
选 O
； O
得 O
票 O
相 O
等 O
， O
不 O
能 O
确 O
定 O
当 O
选 O
人 O
时 O
， O
应 O
当 O
对 O
得 O
票 O
相 O
等 O
的 O
候 O
选 O
人 O
或 O
者 O
另 O
选 O
人 O
重 O
新 O
投 O
票 O
， O
得 O
票 O
多 O
者 O
当 O
选 O
。 O

9 O
知 O
识 O
标 O
题 O
： O
《 B-法条
黑 I-法条
龙 I-法条
江 I-法条
省 I-法条
村 I-法条
民 I-法条
委 I-法条
员 I-法条
会 I-法条
选 I-法条
举 I-法条
办 I-法条
法 I-法条
》 I-法条

 O
知 O
识 O
类 O
别 O
： O
农 B-业务类别
林 I-业务类别
水 I-业务类别
土 I-业务类别
- I-业务类别
农 I-业务类别
业 I-业务类别
- I-业务类别
村 I-业务类别
民 I-业务类别
选 I-业务类别
举 I-业务类别
  O
  O

 O
生 O
效 O
时 O
间 O
： O

 O
填 O
写 O
人 O
员 O
： O
国 B-人名
昕 I-人名

 O
适 O
用 O
地 O
区 O
范 O
围 O
： O
全 B-地区
省 I-地区

 O
答 O
复 O
内 O
容 O
： O
　 O

 O
第 O
三 O
十 O
九 O
条 O
　 O
村 B-组织名
民 I-组织名
委 I-组织名
员 I-组织名
会 I-组织名
根 O
据 O
需 O
要 O
可 O
以 O
设 O
立 O
人 B-组织名
民 I-组织名
调 I-组织名
解 I-组织名
、 O
治 B-组织名
安 I-组织名
保 I-组织名
卫 I-组织名
、 O
公 B-组织名
共 I-组织名
卫 I-组织名
生 I-组织名
与 I-组织名
计 I-组织名
划 I-组织名
生 I-组织名
育 I-组织名
、 O
民 B-组织名
政 I-组织名
福 I-组织名
利 I-组织名
等 O
委 O
员 O
会 O
。 O
村 B-组织名
民 I-组织名
委 I-组织名
员 I-组织名
会 I-组织名
成 O
立 O
后 O
应 O
当 O
在 O
十 O
五 O
日 O
内 O
产 O
生 O
下 B-组织名
属 I-组织名
委 I-组织名
员 I-组织名
会 I-组织名
成 O
员 O
和 O
村 O
民 O
小 O
组 O
长 O
、 O
村 O
民 O
代 O
表 O
。 O

 O
　 O
　 O
下 B-组织名
属 I-组织名
委 I-组织名
员 I-组织名
会 I-组织名
成 O
员 O
由 O
村 O
民 O
委 O
员 O
会 O
提 O
名 O
， O
经 O
村 O
民 O
代 O
表 O
会 O
议 O
表 O
决 O
通 O
过 O
。 O

 O
　 O
　 O
村 O
民 O
小 O
组 O
长 O
由 O
村 O
民 O
小 O
组 O
会 O
议 O
推 O
选 O
产 O
生 O
。 O

 O
村 O
民 O
代 O
表 O
由 O
村 O
民 O
按 O
每 O
五 O
户 O
至 O
十 O
五 O
户 O
推 O
选 O
一 O
人 O
， O
或 O
者 O
由 O
各 O
村 O
民 O
小 O
组 O
推 O
选 O
若 O
干 O
人 O
。 O
村 O
民 O
代 O
表 O
的 O
总 O
数 O
由 O
村 O
民 O
会 O
议 O
确 O
定 O
， O
村 O
民 O
代 O
表 O
总 O
数 O
一 O
般 O
不 O
得 O
少 O
于 O
三 O
十 O
五 O
人 O
。 O

1 O
0 O
知 O
识 O
标 O
题 O
： O
《 B-法条
中 I-法条
华 I-法条
人 I-法条
民 I-法条
共 I-法条
和 I-法条
国 I-法条
村 I-法条
民 I-法条
委 I-法条
员 I-法条
会 I-法条
组 I-法条
织 I-法条
法 I-法条
》 I-法条

 O
知 O
识 O
类 O
别 O
： O
农 B-业务类别
林 I-业务类别
水 I-业务类别
土 I-业务类别
- I-业务类别
农 I-业务类别
业 I-业务类别
- I-业务类别
村 I-业务类别
民 I-业务类别
选 I-业务类别
举 I-业务类别
  O
  O
  O
  O

 O
生 O
效 O
时 O
间 O
： O

 O
填 O
写 O
人 O
员 O
： O
国 B-人名
昕 I-人名

 O
适 O
用 O
地 O
区 O
范 O
围 O
： O
全 B-地区
国 I-地区

 O
答 O
复 O
内 O
容 O
： O

 O
第 O
二 O
十 O
一 O
条 O
　 O
村 O
民 O
会 O
议 O
由 O
本 O
村 O
十 O
八 O
周 O
岁 O
以 O
上 O
的 O
村 O
民 O
组 O
成 O
。 O

 O
村 O
民 O
会 O
议 O
由 O
村 B-组织名
民 I-组织名
委 I-组织名
员 I-组织名
会 I-组织名
召 O
集 O
。 O
有 O
十 O
分 O
之 O
一 O
以 O
上 O
的 O
村 O
民 O
或 O
者 O
三 O
分 O
之 O
一 O
以 O
上 O
的 O
村 O
民 O
代 O
表 O
提 O
议 O
， O
应 O
当 O
召 O
集 O
村 O
民 O
会 O
议 O
。 O
召 O
集 O
村 O
民 O
会 O
议 O
， O
应 O
当 O
提 O
前 O
十 O
天 O
通 O
知 O
村 O
民 O
。 O

 O
第 O
二 O
十 O
二 O
条 O
　 O
召 O
开 O
村 O
民 O
会 O
议 O
， O
应 O
当 O
有 O
本 O
村 O
十 O
八 O
周 O
岁 O
以 O
上 O
村 O
民 O
的 O
过 O
半 O
数 O
， O
或 O
者 O
本 O
村 O
三 O
分 O
之 O
二 O
以 O
上 O
的 O
户 O
的 O
代 O
表 O
参 O
加 O
， O
村 O
民 O
会 O
议 O
所 O
作 O
决 O
定 O
应 O
当 O
经 O
到 O
会 O
人 O
员 O
的 O
过 O
半 O
数 O
通 O
过 O
。 O
法 O
律 O
对 O
召 O
开 O
村 O
民 O
会 O
议 O
及 O
作 O
出 O
决 O
定 O
另 O
有 O
规 O
定 O
的 O
， O
依 O
照 O
其 O
规 O
定 O
。 O

1 O
1 O
知 O
识 O
标 O
题 O
： O
《 B-法条
中 I-法条
华 I-法条
人 I-法条
民 I-法条
共 I-法条
和 I-法条
国 I-法条
村 I-法条
民 I-法条
委 I-法条
员 I-法条
会 I-法条
组 I-法条
织 I-法条
法 I-法条
》 I-法条

 O
知 O
识 O
类 O
别 O
： O
农 B-业务类别
林 I-业务类别
水 I-业务类别
土 I-业务类别
- I-业务类别
农 I-业务类别
业 I-业务类别
- I-业务类别
村 I-业务类别
民 I-业务类别
选 I-业务类别
举 I-业务类别
  O
  O

 O
生 O
效 O
时 O
间 O
： O

 O
填 O
写 O
人 O
员 O
： O
国 B-人名
昕 I-人名

 O
适 O
用 O
地 O
区 O
范 O
围 O
： O
全 B-地区
国 I-地区

 O
答 O
复 O
内 O
容 O
： O

 O
第 O
二 O
十 O
五 O
条 O
　 O
人 O
数 O
较 O
多 O
或 O
者 O
居 O
住 O
分 O
散 O
的 O
村 O
， O
可 O
以 O
设 O
立 O
村 O
民 O
代 O
表 O
会 O
议 O
， O
讨 O
论 O
决 O
定 O
村 O
民 O
会 O
议 O
授 O
权 O
的 O
事 O
项 O
。 O
村 O
民 O
代 O
表 O
会 O
议 O
由 O
村 B-组织名
民 I-组织名
委 I-组织名
员 I-组织名
会 I-组织名
成 O
员 O
和 O
村 O
民 O
代 O
表 O
组 O
成 O
， O
村 O
民 O
代 O
表 O
应 O
当 O
占 O
村 O
民 O
代 O
表 O
会 O
议 O
组 O
成 O
人 O
员 O
的 O
五 O
分 O
之 O
四 O
以 O
上 O
， O
妇 O
女 O
村 O
民 O
代 O
表 O
应 O
当 O
占 O
村 O
民 O
代 O
表 O
会 O
议 O
组 O
成 O
人 O
员 O
的 O
三 O
分 O
之 O
一 O
以 O
上 O
。 O

 O
村 O
民 O
代 O
表 O
由 O
村 O
民 O
按 O
每 O
五 O
户 O
至 O
十 O
五 O
户 O
推 O
选 O
一 O
人 O
， O
或 O
者 O
由 O
各 O
村 O
民 O
小 O
组 O
推 O
选 O
若 O
干 O
人 O
。 O
村 O
民 O
代 O
表 O
的 O
任 O
期 O
与 O
村 O
民 O
委 O
员 O
会 O
的 O
任 O
期 O
相 O
同 O
。 O
村 O
民 O
代 O
表 O
可 O
以 O
连 O
选 O
连 O
任 O
。 O

 O
村 O
民 O
代 O
表 O
应 O
当 O
向 O
其 O
推 O
选 O
户 O
或 O
者 O
村 O
民 O
小 O
组 O
负 O
责 O
， O
接 O
受 O
村 O
民 O
监 O
督 O
。 O

 O
第 O
二 O
十 O
六 O
条 O
　 O
村 O
民 O
代 O
表 O
会 O
议 O
由 O
村 O
民 O
委 O
员 O
会 O
召 O
集 O
。 O
村 O
民 O
代 O
表 O
会 O
议 O
每 O
季 O
度 O
召 O
开 O
一 O
次 O
。 O
有 O
五 O
分 O
之 O
一 O
以 O
上 O
的 O
村 O
民 O
代 O
表 O
提 O
议 O
， O
应 O
当 O
召 O
集 O
村 O
民 O
代 O
表 O
会 O
议 O
。 O

 O
村 O
民 O
代 O
表 O
会 O
议 O
有 O
三 O
分 O
之 O
二 O
以 O
上 O
的 O
组 O
成 O
人 O
员 O
参 O
加 O
方 O
可 O
召 O
开 O
， O
所 O
作 O
决 O
定 O
应 O
当 O
经 O
到 O
会 O
人 O
员 O
的 O
过 O
半 O
数 O
同 O
意 O
。 O

1 O
2 O
知 O
识 O
标 O
题 O
： O
《 B-法条
中 I-法条
华 I-法条
人 I-法条
民 I-法条
共 I-法条
和 I-法条
国 I-法条
村 I-法条
民 I-法条
委 I-法条
员 I-法条
会 I-法条
组 I-法条
织 I-法条
法 I-法条
》 I-法条

 O
知 O
识 O
类 O
别 O
： O
农 B-业务类别
林 I-业务类别
水 I-业务类别
土 I-业务类别
- I-业务类别
农 I-业务类别
业 I-业务类别
- I-业务类别
村 I-业务类别
务 I-业务类别
公 I-业务类别
开 I-业务类别
  O
  O

 O
生 O
效 O
时 O
间 O
： O

 O
填 O
写 O
人 O
员 O
： O
国 B-人名
昕 I-人名

 O
适 O
用 O
地 O
区 O
范 O
围 O
： O
全 B-地区
国 I-地区

 O
答 O
复 O
内 O
容 O
： O

 O
第 O
三 O
十 O
条 O
　 O
村 B-组织名
民 I-组织名
委 I-组织名
员 I-组织名
会 I-组织名
实 O
行 O
村 O
务 O
公 O
开 O
制 O
度 O
。 O

 O
村 B-组织名
民 I-组织名
委 I-组织名
员 I-组织名
会 I-组织名
应 O
当 O
及 O
时 O
公 O
布 O
下 O
列 O
事 O
项 O
， O
接 O
受 O
村 O
民 O
的 O
监 O
督 O
： O

 O
（ O
一 O
） O
本 O
法 O
第 O
二 O
十 O
三 O
条 O
、 O
第 O
二 O
十 O
四 O
条 O
规 O
定 O
的 O
由 O
村 O
民 O
会 O
议 O
、 O
村 O
民 O
代 O
表 O
会 O
议 O
讨 O
论 O
决 O
定 O
的 O
事 O
项 O
及 O
其 O
实 O
施 O
情 O
况 O
； O

 O
（ O
二 O
） O
国 O
家 O
计 O
划 O
生 O
育 O
政 O
策 O
的 O
落 O
实 O
方 O
案 O
； O

 O
（ O
三 O
） O
政 O
府 O
拨 O
付 O
和 O
接 O
受 O
社 O
会 O
捐 O
赠 O
的 O
救 O
灾 O
救 O
助 O
、 O
补 O
贴 O
补 O
助 O
等 O
资 O
金 O
、 O
物 O
资 O
的 O
管 O
理 O
使 O
用 O
情 O
况 O
； O

 O
（ O
四 O
） O
村 B-组织名
民 I-组织名
委 I-组织名
员 I-组织名
会 I-组织名
协 O
助 O
人 O
民 O
政 O
府 O
开 O
展 O
工 O
作 O
的 O
情 O
况 O
； O

 O
（ O
五 O
） O
涉 O
及 O
本 O
村 O
村 O
民 O
利 O
益 O
， O
村 O
民 O
普 O
遍 O
关 O
心 O
的 O
其 O
他 O
事 O
项 O
。 O

 O
前 O
款 O
规 O
定 O
事 O
项 O
中 O
， O
一 O
般 O
事 O
项 O
至 O
少 O
每 O
季 O
度 O
公 O
布 O
一 O
次 O
； O
集 O
体 O
财 O
务 O
往 O
来 O
较 O
多 O
的 O
， O
财 O
务 O
收 O
支 O
情 O
况 O
应 O
当 O
每 O
月 O
公 O
布 O
一 O
次 O
； O
涉 O
及 O
村 O
民 O
利 O
益 O
的 O
重 O
大 O
事 O
项 O
应 O
当 O
随 O
时 O
公 O
布 O
。 O

 O
村 B-组织名
民 I-组织名
委 I-组织名
员 I-组织名
会 I-组织名
应 O
当 O
保 O
证 O
所 O
公 O
布 O
事 O
项 O
的 O
真 O
实 O
性 O
， O
并 O
接 O
受 O
村 O
民 O
的 O
查 O
询 O
。 O

1 O
3 O
知 O
识 O
标 O
题 O
： O
《 B-法条
中 I-法条
华 I-法条
人 I-法条
民 I-法条
共 I-法条
和 I-法条
国 I-法条
村 I-法条
民 I-法条
委 I-法条
员 I-法条
会 I-法条
组 I-法条
织 I-法条
法 I-法条
》 I-法条

 O
知 O
识 O
类 O
别 O
： O
农 B-业务类别
林 I-业务类别
水 I-业务类别
土 I-业务类别
- I-业务类别
农 I-业务类别
业 I-业务类别
- I-业务类别
村 I-业务类别
务 I-业务类别
公 I-业务类别
开 I-业务类别
  O
  O

 O
生 O
效 O
时 O
间 O
： O

 O
填 O
写 O
人 O
员 O
： O
国 B-人名
昕 I-人名

 O
适 O
用 O
地 O
区 O
范 O
围 O
： O
全 B-地区
国 I-地区

 O
答 O
复 O
内 O
容 O
： O

 O
第 O
三 O
十 O
条 O
　 O
村 B-组织名
民 I-组织名
委 I-组织名
员 I-组织名
会 I-组织名
实 O
行 O
村 O
务 O
公 O
开 O
制 O
度 O
。 O

 O
村 B-组织名
民 I-组织名
委 I-组织名
员 I-组织名
会 I-组织名
应 O
当 O
及 O
时 O
公 O
布 O
下 O
列 O
事 O
项 O
， O
接 O
受 O
村 O
民 O
的 O
监 O
督 O
： O

 O
（ O
一 O
） O
本 O
法 O
第 O
二 O
十 O
三 O
条 O
、 O
第 O
二 O
十 O
四 O
条 O
规 O
定 O
的 O
由 O
村 O
民 O
会 O
议 O
、 O
村 O
民 O
代 O
表 O
会 O
议 O
讨 O
论 O
决 O
定 O
的 O
事 O
项 O
及 O
其 O
实 O
施 O
情 O
况 O
； O

 O
（ O
二 O
） O
国 O
家 O
计 O
划 O
生 O
育 O
政 O
策 O
的 O
落 O
实 O
方 O
案 O
； O

 O
（ O
三 O
） O
政 B-组织名
府 I-组织名
拨 O
付 O
和 O
接 O
受 O
社 O
会 O
捐 O
赠 O
的 O
救 O
灾 O
救 O
助 O
、 O
补 O
贴 O
补 O
助 O
等 O
资 O
金 O
、 O
物 O
资 O
的 O
管 O
理 O
使 O
用 O
情 O
况 O
； O

 O
（ O
四 O
） O
村 B-组织名
民 I-组织名
委 I-组织名
员 I-组织名
会 I-组织名
协 O
助 O
人 O
民 O
政 O
府 O
开 O
展 O
工 O
作 O
的 O
情 O
况 O
； O

 O
（ O
五 O
） O
涉 O
及 O
本 O
村 O
村 O
民 O
利 O
益 O
， O
村 O
民 O
普 O
遍 O
关 O
心 O
的 O
其 O
他 O
事 O
项 O
。 O

 O
前 O
款 O
规 O
定 O
事 O
项 O
中 O
， O
一 O
般 O
事 O
项 O
至 O
少 O
每 O
季 O
度 O
公 O
布 O
一 O
次 O
； O
集 O
体 O
财 O
务 O
往 O
来 O
较 O
多 O
的 O
， O
财 O
务 O
收 O
支 O
情 O
况 O
应 O
当 O
每 O
月 O
公 O
布 O
一 O
次 O
； O
涉 O
及 O
村 O
民 O
利 O
益 O
的 O
重 O
大 O
事 O
项 O
应 O
当 O
随 O
时 O
公 O
布 O
。 O

 O
村 B-组织名
民 I-组织名
委 I-组织名
员 I-组织名
会 I-组织名
应 O
当 O
保 O
证 O
所 O
公 O
布 O
事 O
项 O
的 O
真 O
实 O
性 O
， O
并 O
接 O
受 O
村 O
民 O
的 O
查 O
询 O
。 O

1 O
4 O
知 O
识 O
标 O
题 O
： O
《 B-法条
中 I-法条
华 I-法条
人 I-法条
民 I-法条
共 I-法条
和 I-法条
国 I-法条
村 I-法条
民 I-法条
委 I-法条
员 I-法条
会 I-法条
组 I-法条
织 I-法条
法 I-法条
》 I-法条

 O
知 O
识 O
类 O
别 O
： O
农 B-业务类别
林 I-业务类别
水 I-业务类别
土 I-业务类别
- I-业务类别
农 I-业务类别
业 I-业务类别
- I-业务类别
村 I-业务类别
务 I-业务类别
公 I-业务类别
开 I-业务类别
  O
  O

 O
生 O
效 O
时 O
间 O
： O

 O
填 O
写 O
人 O
员 O
： O
国 B-人名
昕 I-人名

 O
适 O
用 O
地 O
区 O
范 O
围 O
： O
全 B-地区
国 I-地区

 O
答 O
复 O
内 O
容 O
： O

 O
第 O
三 O
十 O
二 O
条 O
　 O
村 O
应 O
当 O
建 O
立 O
村 B-组织名
务 I-组织名
监 I-组织名
督 I-组织名
委 I-组织名
员 I-组织名
会 I-组织名
或 O
者 O
其 O
他 O
形 O
式 O
的 O
村 B-组织名
务 I-组织名
监 I-组织名
督 I-组织名
机 I-组织名
构 I-组织名
， O
负 O
责 O
村 O
民 O
民 O
主 O
理 O
财 O
， O
监 O
督 O
村 O
务 O
公 O
开 O
等 O
制 O
度 O
的 O
落 O
实 O
， O
其 O
成 O
员 O
由 O
村 O
民 O
会 O
议 O
或 O
者 O
村 O
民 O
代 O
表 O
会 O
议 O
在 O
村 O
民 O
中 O
推 O
选 O
产 O
生 O
， O
其 O
中 O
应 O
有 O
具 O
备 O
财 O
会 O
、 O
管 O
理 O
知 O
识 O
的 O
人 O
员 O
。 O
村 O
民 O
委 O
员 O
会 O
成 O
员 O
及 O
其 O
近 O
亲 O
属 O
不 O
得 O
担 O
任 O
村 B-组织名
务 I-组织名
监 I-组织名
督 I-组织名
机 I-组织名
构 I-组织名
成 O
员 O
。 O
村 B-组织名
务 I-组织名
监 I-组织名
督 I-组织名
机 I-组织名
构 I-组织名
成 O
员 O
向 O
村 O
民 O
会 O
议 O
和 O
村 O
民 O
代 O
表 O
会 O
议 O
负 O
责 O
， O
可 O
以 O
列 O
席 O
村 B-组织名
民 I-组织名
委 I-组织名
员 I-组织名
会 I-组织名
会 O
议 O
。 O

黑 B-地区
龙 I-地区
江 I-地区
省 I-地区
1 O
2 O
3 O
4 O
5 O
政 O
务 O
服 O
务 O
便 O
民 O
热 O
线 O
平 O
台 O
知 O
识 O
库 O
内 O
容 O
规 O
范 O
示 O
例 O
一 O
— O
— O
（ O
政 B-组织名
权 I-组织名
处 I-组织名
） O
便 O
民 O
问 O
答 O

 O
1 O
知 O
识 O
标 O
题 O
： O
现 O
在 O
城 B-业务
市 I-业务
社 I-业务
区 I-业务
居 I-业务
民 I-业务
选 I-业务
举 I-业务
依 O
据 O
什 O
么 O
规 O
定 O
？ O

 O
知 O
识 O
类 O
别 O
： O
民 B-业务类别
生 I-业务类别
保 I-业务类别
障 I-业务类别
- I-业务类别
社 I-业务类别
区 I-业务类别
管 I-业务类别
理 I-业务类别
- I-业务类别
居 I-业务类别
民 I-业务类别
选 I-业务类别
举 I-业务类别
  O
  O

 O
生 O
效 O
时 O
间 O
： O
1 B-时间日期
9 I-时间日期
9 I-时间日期
1 I-时间日期
/ I-时间日期
8 I-时间日期
/ I-时间日期
1 I-时间日期
  I-时间日期
0 I-时间日期
: I-时间日期
0 I-时间日期
0 I-时间日期
: I-时间日期
0 I-时间日期
0 I-时间日期

 O
填 O
写 O
人 O
员 O
： O
李 B-人名
抗 I-人名

 O
适 O
用 O
地 O
区 O
范 O
围 O
： O
全 B-地区
省 I-地区

 O
答 O
复 O
内 O
容 O
： O

 O
文 O
件 O
依 O
据 O
： O
《 B-法条
中 I-法条
华 I-法条
人 I-法条
民 I-法条
共 I-法条
和 I-法条
国 I-法条
城 I-法条
市 I-法条
居 I-法条
民 I-法条
委 I-法条
员 I-法条
会 I-法条
组 I-法条
